Conformers numbered 1-30 were used for training.
Conformers numbered 31-80 were used for testing.
Conformers numbered 81-86 were used as the mixed training set

diethyl ether1
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    1.30970	   -2.13478	    1.00664
C   	    1.75828	   -3.58393	    1.00664
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    0.21704	   -2.05357	    0.84179
H   	    1.53224	   -1.64645	    1.97601
H   	    1.24854	   -4.14013	    1.80302
H   	    1.53194	   -4.08271	    0.05502
H   	    2.83914	   -3.67993	    1.17437

diethyl ether27
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    1.12196	   -2.19289	    0.80545
C   	    1.57055	   -3.64205	    0.80545
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    0.08572	   -2.09422	    0.42581
H   	    1.13805	   -1.76847	    1.82881
H   	    0.91218	   -4.24425	    1.44365
H   	    1.54717	   -4.07800	   -0.20202
H   	    2.59476	   -3.75558	    1.18454

diethyl ether28
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    0.97979	   -2.23690	    0.56680
C   	    1.42838	   -3.68606	    0.56680
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    0.04263	   -2.10756	   -0.00997
H   	    0.78317	   -1.87832	    1.59657
H   	    0.65723	   -4.32317	    1.01716
H   	    1.61468	   -4.05710	   -0.44967
H   	    2.35397	   -3.83011	    1.13964

diethyl ether29
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    0.88980	   -2.26475	    0.30180
C   	    1.33839	   -3.71391	    0.30180
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    0.08980	   -2.09296	   -0.44529
H   	    0.48411	   -1.97090	    1.29009
H   	    0.49556	   -4.37322	    0.54337
H   	    1.73135	   -4.02098	   -0.67641
H   	    2.12797	   -3.90007	    1.04174

diethyl ether30
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    0.85618	   -2.27516	    0.02276
C   	    1.30477	   -3.72432	    0.02276
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    0.22502	   -2.05110	   -0.85991
H   	    0.25476	   -2.04189	    0.92362
H   	    0.43467	   -4.39207	    0.04431
H   	    1.89173	   -3.97134	   -0.87170
H   	    1.92728	   -3.96219	    0.89540

diethyl ether31
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    0.86073	   -2.27375	   -0.11367
C   	    1.30932	   -3.72291	   -0.11367
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    0.32052	   -2.02154	   -1.04760
H   	    0.17200	   -2.06751	    0.72941
H   	    0.44246	   -4.38966	   -0.19977
H   	    1.98305	   -3.94307	   -0.95226
H   	    1.84195	   -3.98861	    0.80899

diethyl ether32
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    0.88386	   -2.26659	   -0.27435
C   	    1.33245	   -3.71575	   -0.27435
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    0.45786	   -1.97902	   -1.25593
H   	    0.09942	   -2.08998	    0.48796
H   	    0.48342	   -4.37698	   -0.48726
H   	    2.10150	   -3.90640	   -1.03449
H   	    1.75230	   -4.01636	    0.69465

diethyl ether33
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    0.92590	   -2.25358	   -0.43077
C   	    1.37449	   -3.70274	   -0.43077
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    0.61888	   -1.92918	   -1.44475
H   	    0.05608	   -2.10340	    0.23895
H   	    0.55821	   -4.35382	   -0.76719
H   	    2.22881	   -3.86700	   -1.10067
H   	    1.67693	   -4.03969	    0.56953

diethyl ether34
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    0.98620	   -2.23491	   -0.58050
C   	    1.43479	   -3.68407	   -0.58050
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    0.80109	   -1.87278	   -1.61116
H   	    0.04266	   -2.10755	   -0.01378
H   	    0.66568	   -4.32056	   -1.03521
